,state_id,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
North Dakota,FIPS:38,11.68888888888889,10.922222222222222,11.455555555555556,11.822222222222223,11.133333333333333,8.433333333333332,9.511111111111113,8.333333333333334,9.266666666666667,11.0,10.122222222222224,9.511111111111111,10.2,11.011111111111113,10.9,12.966666666666667,10.744444444444445,11.066666666666666,9.233333333333334,9.28888888888889,10.2,10.144444444444446,10.122222222222224,13.944444444444445,11.177777777777779,10.18888888888889,11.399999999999999,10.411111111111113,11.455555555555556,11.41111111111111,9.077777777777778,7.511111111111112,9.622222222222222,12.055555555555554,10.588888888888889,11.799999999999999,10.433333333333332,10.377777777777778,10.333333333333334,11.411111111111111,9.511111111111111,9.822222222222223,8.555555555555554,7.811111111111113,10.022222222222222
Ohio,FIPS:39,9.373076923076923,9.11153846153846,8.430769230769231,9.180769230769231,7.56923076923077,7.4653846153846155,5.524,5.550000000000001,5.896153846153847,8.473076923076922,8.669230769230769,8.862499999999999,10.142307692307693,10.292307692307693,9.257692307692306,9.049999999999999,7.004,7.148000000000001,5.861538461538463,5.6800000000000015,5.6923076923076925,7.6269230769230765,7.776923076923078,9.826923076923077,9.76,9.86923076923077,10.415384615384616,9.611538461538462,8.915384615384614,7.8500000000000005,5.93846153846154,5.484000000000001,5.199999999999999,7.2576923076923086,8.673076923076923,8.7,9.707692307692309,9.096153846153847,9.680769230769231,9.21923076923077,7.523076923076923,6.7807692307692315,5.607692307692307,6.073076923076924,6.204000000000001
Oklahoma,FIPS:40,8.725000000000001,10.35625,8.5625,10.74375,9.79375,9.21875,9.137500000000001,7.937500000000001,9.225,8.21875,10.93125,9.76,9.259999999999998,10.79375,11.65625,10.287500000000001,9.7375,8.28125,9.89375,8.08125,8.83125,10.21875,8.95625,9.443750000000001,9.881250000000001,10.693750000000001,12.03125,11.825,9.96875,10.225,8.087499999999999,7.231249999999999,8.6125,10.46875,9.493749999999999,9.23125,10.606250000000001,10.881250000000001,11.2875,12.537500000000001,10.175,11.006250000000001,7.15625,8.771428571428572,8.49375
Oregon,FIPS:41,3.7535714285714286,5.389285714285714,4.728571428571429,5.453571428571428,5.144444444444445,5.974074074074075,5.725925925925927,5.57037037037037,4.703703703703703,4.415384615384616,5.403703703703704,6.785185185185186,5.533333333333332,5.222222222222222,6.98888888888889,5.6000000000000005,5.777777777777778,5.903703703703704,6.0925925925925934,5.496296296296297,4.955555555555555,5.75925925925926,5.440740740740741,4.825925925925926,5.522222222222221,6.444444444444445,6.362962962962963,6.670370370370371,5.57037037037037,6.011111111111112,5.892592592592593,5.018518518518518,4.6000000000000005,5.02962962962963,5.777777777777779,4.559259259259259,5.566666666666667,5.662962962962964,6.343478260869567,7.465217391304347,6.452173913043477,6.77391304347826,6.486956521739131,5.9,5.430434782608696
Pennsylvania,FIPS:42,8.388461538461538,8.224,7.9125000000000005,8.516666666666667,6.157692307692309,6.369230769230769,4.803846153846154,4.9719999999999995,4.976923076923077,6.676923076923078,6.800000000000001,6.533333333333334,8.292307692307691,8.526923076923076,8.008000000000001,7.52,5.929166666666667,6.429166666666666,5.4639999999999995,5.048000000000001,5.636000000000001,6.658333333333334,7.04,8.595999999999998,7.8999999999999995,8.6,9.695833333333333,7.7,7.475999999999999,6.616666666666667,5.296,4.792,4.888000000000001,6.416666666666667,6.936,7.348000000000001,8.262500000000001,7.1400000000000015,9.363999999999999,8.62,5.96,6.12,5.408333333333332,5.156000000000001,5.228
Rhode Island,FIPS:44,9.4,9.333333333333334,8.033333333333333,8.733333333333334,7.966666666666666,7.6000000000000005,6.266666666666666,6.466666666666666,6.5,8.2,7.366666666666667,7.1000000000000005,8.933333333333332,9.566666666666666,9.2,9.1,7.6000000000000005,7.533333333333334,6.933333333333334,6.766666666666667,7.233333333333333,7.3,7.5,7.633333333333334,8.266666666666666,8.333333333333334,10.433333333333334,8.766666666666667,8.133333333333333,7.7,6.633333333333333,6.033333333333334,7.8,7.533333333333334,8.166666666666666,7.366666666666667,9.766666666666666,7.766666666666666,11.199999999999998,8.633333333333335,7.1000000000000005,7.166666666666667,7.233333333333333,6.933333333333334,6.766666666666667
South Carolina,FIPS:45,6.061538461538461,7.084615384615384,6.676923076923078,6.723076923076923,5.592307692307693,5.957142857142856,5.935714285714285,4.878571428571429,5.792857142857143,6.114285714285714,5.321428571428571,5.276923076923078,6.16923076923077,7.878571428571429,6.607142857142857,7.342857142857143,6.299999999999999,6.085714285714286,6.292857142857144,5.314285714285714,5.328571428571429,5.635714285714286,4.799999999999999,5.578571428571428,6.45,6.542857142857143,7.385714285714287,6.9785714285714295,6.82857142857143,5.607142857142857,5.635714285714286,5.5,5.9,5.8076923076923075,4.5928571428571425,5.7857142857142865,5.828571428571429,6.6499999999999995,7.985714285714287,7.707142857142857,5.878571428571428,5.542857142857144,5.121428571428572,5.2,5.614285714285715
South Dakota,FIPS:46,11.433333333333334,11.206666666666667,11.52,12.04,11.473333333333334,8.793333333333333,9.24,9.213333333333333,9.213333333333333,10.366666666666667,10.453333333333331,10.193333333333332,9.686666666666666,11.806666666666667,11.446666666666667,13.213333333333333,10.319999999999999,10.926666666666668,10.073333333333332,9.360000000000001,10.585714285714285,10.206666666666667,10.639999999999999,12.353333333333333,10.486666666666666,10.666666666666666,11.114285714285714,10.906666666666666,11.159999999999998,10.406666666666666,9.306666666666668,8.4,9.733333333333336,11.66,10.2,11.486666666666668,9.96,9.740000000000002,11.020000000000001,11.893333333333333,9.146666666666668,10.180000000000001,9.06,8.54,10.379999999999999
Tennessee,FIPS:47,6.339999999999999,7.760000000000001,5.86,6.44,5.109999999999999,4.91,4.7,3.8,3.37,4.86,5.33,5.73,6.24,7.399999999999999,6.640000000000001,6.32,5.59,4.46,4.59,3.839999999999999,3.9699999999999998,4.499999999999999,4.566666666666666,6.760000000000001,6.919999999999999,6.5200000000000005,7.65,6.639999999999999,6.300000000000001,4.7299999999999995,4.2,4.17,4.15,4.82,5.15,6.109999999999999,6.590000000000001,7.030000000000001,7.58,7.260000000000001,4.6899999999999995,4.68,4.1,4.13,4.01
Texas,FIPS:48,8.14776119402985,9.510294117647058,7.956716417910447,9.575,10.357352941176472,8.273529411764706,9.35588235294118,7.667647058823531,7.251470588235294,8.077941176470588,8.770312500000001,8.65079365079365,8.486764705882353,9.489705882352942,10.661194029850746,9.628358208955225,9.755882352941178,7.947058823529413,9.888059701492539,7.7782608695652184,7.138235294117647,7.73235294117647,8.013235294117647,8.971641791044776,9.833333333333336,10.18695652173913,10.573913043478262,10.965671641791044,10.476470588235296,9.251515151515152,8.228787878787877,8.446268656716418,7.627692307692308,8.046268656716416,8.189552238805971,8.113432835820896,8.95223880597015,9.947761194029852,10.266666666666666,10.86268656716418,9.829850746268656,10.955223880597016,7.753030303030303,8.537313432835822,7.033333333333333
Utah,FIPS:49,4.575,6.607692307692308,6.1923076923076925,7.883333333333333,6.916666666666665,6.425,6.783333333333334,6.408333333333334,6.716666666666668,5.625,6.818181818181818,6.05,5.984615384615386,5.833333333333333,7.516666666666667,7.775000000000001,7.558333333333333,7.283333333333334,7.669230769230769,6.892307692307693,6.816666666666669,6.916666666666668,5.953846153846154,6.215384615384616,6.323076923076925,7.599999999999999,7.922222222222222,9.222222222222221,8.100000000000001,8.600000000000001,7.011111111111111,6.977777777777778,7.220000000000001,6.87,6.890000000000001,5.86,5.4799999999999995,7.066666666666666,7.877777777777776,9.35,7.959999999999999,8.575,7.066666666666667,7.155555555555556,7.177777777777777
Vermont,FIPS:50,6.44,5.620000000000001,6.919999999999999,6.659999999999999,5.82,4.9799999999999995,4.1,3.6599999999999993,3.2399999999999998,5.12,5.52,4.88,5.96,6.859999999999999,6.4799999999999995,5.96,5.0200000000000005,5.42,4.4,4.4,4.0,5.28,4.540000000000001,6.5200000000000005,5.720000000000001,6.26,7.239999999999999,6.0600000000000005,5.82,5.139999999999999,3.94,3.9799999999999995,3.3200000000000003,5.700000000000001,6.279999999999999,5.1,6.219999999999999,6.12,6.62,6.18,5.680000000000001,4.9,4.6,4.04,4.18
Virginia,FIPS:51,7.117647058823529,8.34705882352941,7.464705882352941,7.711764705882354,6.688235294117647,6.71875,5.4375,5.270588235294118,6.264705882352941,7.058823529411765,5.776470588235295,5.9125,7.752941176470589,8.376470588235295,8.011764705882353,8.735294117647058,5.870588235294118,6.335294117647059,5.423529411764706,5.3999999999999995,6.576470588235295,6.564705882352941,5.8375,6.776470588235295,7.276470588235295,6.982352941176471,8.729411764705883,8.1,7.535294117647059,6.564705882352942,6.005882352941177,5.517647058823529,6.129411764705884,5.858823529411764,5.829411764705883,6.258823529411764,7.606249999999999,7.211764705882353,9.141176470588235,8.705882352941176,6.588235294117647,5.582352941176471,5.741176470588235,5.05625,5.929411764705883
Washington,FIPS:53,3.8823529411764715,4.852941176470588,5.451515151515151,6.375757575757576,5.824999999999999,6.3125,6.39375,6.406451612903225,5.449999999999999,5.153124999999999,5.725,6.077419354838711,4.915625,5.699999999999999,7.225,6.167741935483871,6.745161290322581,6.693548387096775,6.790625,6.106451612903225,5.753125,6.135483870967741,5.848387096774194,6.025806451612905,5.084375,5.79032258064516,6.951612903225807,7.4906250000000005,5.821875,6.703225806451614,6.746874999999999,5.783870967741936,5.158064516129032,5.993548387096774,6.827586206896552,4.725806451612904,6.2799999999999985,7.603225806451611,6.742857142857143,7.779999999999999,6.970000000000001,7.379310344827586,6.890000000000001,6.27241379310345,5.982142857142857
West Virginia,FIPS:54,7.472727272727272,7.427272727272728,7.3,7.1,4.6899999999999995,5.499999999999999,4.218181818181818,3.627272727272728,4.027272727272727,5.554545454545456,6.2727272727272725,5.836363636363637,7.372727272727272,8.10909090909091,6.781818181818182,7.318181818181818,5.3999999999999995,5.2727272727272725,4.418181818181817,4.136363636363637,4.236363636363635,5.336363636363637,5.3999999999999995,7.563636363636363,7.681818181818181,7.754545454545454,8.181818181818182,6.863636363636363,6.7272727272727275,5.245454545454545,4.536363636363636,3.854545454545455,4.072727272727272,5.027272727272727,6.045454545454546,7.027272727272728,7.272727272727272,6.836363636363637,7.827272727272727,7.5,5.199999999999999,4.681818181818181,4.0600000000000005,3.9181818181818175,4.172727272727273
Wisconsin,FIPS:55,8.444444444444445,8.733333333333334,8.472222222222221,9.366666666666667,8.605555555555554,6.522222222222222,6.500000000000001,6.894444444444444,6.75,8.4,9.144444444444446,9.147058823529411,7.8999999999999995,8.78888888888889,8.066666666666668,9.33888888888889,7.611111111111111,7.422222222222222,6.811111111111112,5.872222222222222,7.555555555555555,7.394444444444444,7.533333333333333,9.716666666666667,7.7444444444444445,9.000000000000002,9.68333333333333,9.13888888888889,8.249999999999998,7.638888888888889,5.972222222222222,6.300000000000001,6.488888888888889,8.611111111111112,8.466666666666665,8.433333333333334,8.805555555555555,8.3,8.272222222222222,8.888888888888891,7.211111111111112,7.633333333333334,6.35,5.8277777777777775,6.8
Wyoming,FIPS:56,7.721052631578947,9.131578947368421,8.252631578947367,8.936842105263159,8.336842105263157,7.231578947368422,7.457894736842104,7.4684210526315775,7.563157894736841,7.4684210526315775,8.452631578947368,8.31578947368421,7.215789473684212,10.426315789473685,9.73157894736842,9.510526315789473,8.405555555555555,7.752941176470587,8.327777777777778,10.210526315789474,11.031578947368422,11.442105263157893,10.657894736842104,12.273684210526318,10.773684210526316,12.74736842105263,12.931578947368422,12.347368421052632,8.616666666666667,8.93888888888889,7.188888888888889,7.147058823529412,7.452941176470588,9.605555555555556,8.838888888888887,9.010526315789473,7.957894736842104,9.421052631578949,9.089473684210526,10.299999999999999,7.4263157894736835,8.310526315789472,7.405263157894738,7.35263157894737,7.8684210526315805
