,state_id,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
North Carolina,FIPS:37,6.107925801011803,6.618117229129663,8.145719489981785,7.486440677966103,4.646481178396073,7.811224489795919,7.286941580756014,6.696917808219178,8.775747508305647,7.938127090301004,8.511705685618729,9.796847635726797,4.829391891891891,7.389261744966443,4.873146622734762,5.18298555377207,9.293814432989693,6.7382550335570475,8.76271186440678,8.044117647058824,6.135842880523732,2.9195402298850577,2.2847896440129447,7.29059829059829,6.871134020618557,3.2397372742200328,7.153094462540716,7.583198707592893,9.636070853462158,7.760904684975767,8.209003215434084,8.508580343213728,5.697530864197531,5.6536661466458655,3.322734499205088,5.303082191780822,6.167479674796748,6.708737864077669,8.299674267100977,6.175806451612903,9.912106135986733,6.945337620578778,8.935749588138385,9.540133779264217,8.188172043010754
North Dakota,FIPS:38,1.6442307692307692,1.495049504950495,1.7281553398058251,2.1129032258064515,7.576642335766422,7.369230769230769,5.52755905511811,3.0230769230769234,2.3178294573643408,3.5984848484848486,1.6,2.15702479338843,0.7685950413223142,1.2941176470588236,1.7190082644628102,6.296,4.547445255474453,5.649635036496352,7.613636363636362,4.0,5.721428571428572,2.7443609022556394,2.620967741935484,3.009523809523809,1.9122807017543861,1.5043478260869565,1.5862068965517242,3.0,3.044117647058824,4.934306569343065,3.1347517730496453,5.525925925925926,4.697841726618705,0.746268656716418,1.043103448275862,1.4166666666666667,0.7350427350427351,1.5818181818181818,4.2782608695652184,1.7844827586206895,4.496296296296296,8.071428571428571,5.170731707317073,3.3203125,3.5772357723577235
Ohio,FIPS:39,6.3429752066115705,4.591836734693878,7.327999999999999,9.817843866171003,6.603636363636364,12.288321167883213,8.630434782608695,5.165492957746478,4.8,5.017985611510792,6.5912408759124075,7.198473282442747,4.045454545454546,6.102880658436214,8.896551724137929,8.842490842490843,8.94927536231884,5.454212454212454,6.992727272727272,8.187943262411348,7.020905923344947,5.746478873239437,3.9855595667870034,7.496153846153847,9.976653696498056,4.892307692307694,8.851405622489962,8.333333333333334,10.804054054054054,6.123287671232878,8.746575342465754,5.4618055555555545,4.4440677966101685,7.51864406779661,7.3265306122448965,4.665354330708661,5.811764705882353,10.437735849056605,6.625925925925926,7.074733096085409,8.976430976430976,9.49655172413793,5.606060606060606,8.879084967320262,7.964664310954063
Oklahoma,FIPS:40,2.2481203007518795,2.6224066390041494,4.606779661016949,7.919732441471572,14.561290322580644,4.803225806451613,5.6750788643533125,3.9,3.3216560509554136,4.090614886731392,5.79742765273312,3.4653846153846155,1.3736263736263736,1.8984126984126983,4.2825396825396815,7.1878980891719735,6.609427609427608,4.702614379084968,5.434640522875817,4.454545454545454,5.283870967741937,2.662420382165605,2.1961414790996785,2.172794117647059,3.5632653061224486,2.668831168831169,2.9177215189873418,7.943573667711599,5.568253968253968,3.559105431309904,4.169278996865203,8.028846153846152,4.039867109634551,4.39672131147541,0.5161290322580645,1.4773519163763067,0.8164556962025317,5.0613718411552355,2.736842105263158,3.381578947368421,5.986970684039087,4.953947368421051,4.5288135593220336,5.696666666666666,5.559782608695652
Oregon,FIPS:41,5.549323017408124,9.380670611439843,8.070588235294117,7.52734375,4.845070422535211,1.86073500967118,1.2759295499021526,1.8359683794466404,3.02,5.777996070726916,11.248532289628178,21.278719397363464,16.06641366223909,9.78688524590164,15.992467043314502,7.108614232209737,4.408450704225352,4.398809523809524,2.670611439842209,0.5525291828793775,2.591549295774648,17.697211155378486,11.95703125,12.810699588477366,10.577235772357724,16.274900398406373,17.48722986247544,14.0,5.846613545816733,4.579591836734694,0.1676190476190476,0.7823529411764706,4.3293413173652695,7.402414486921528,15.950191570881223,7.379721669980119,14.22992700729927,8.588122605363985,10.247104247104248,11.127102803738318,2.875,3.343873517786561,0.12815533980582525,0.6468253968253969,2.1142857142857143
Pennsylvania,FIPS:42,7.1,4.206666666666667,8.171140939597315,8.140575079872205,5.172077922077921,12.718543046357615,8.160130718954248,4.148264984227128,5.097560975609756,6.425,4.2615384615384615,10.201954397394136,4.574675324675325,7.183333333333334,4.7557003257328985,7.254716981132076,10.443365695792881,7.075,7.382352941176472,7.095092024539879,5.984615384615385,6.919003115264799,4.162650602409639,8.728155339805825,9.075987841945286,5.263636363636363,9.0,8.347181008902076,10.549848942598189,7.454819277108434,9.25609756097561,7.586102719033233,4.407738095238095,7.275757575757575,5.156923076923077,5.332278481012659,6.223333333333334,11.840531561461795,6.20655737704918,7.863636363636362,11.187301587301588,8.797427652733118,9.045016077170418,10.03883495145631,10.996503496503497
Rhode Island,FIPS:44,7.333333333333332,7.117647058823528,10.133333333333333,7.0588235294117645,2.25,8.052631578947368,6.4444444444444455,3.842105263157895,3.523809523809524,6.409090909090909,4.565217391304348,9.545454545454543,5.375,8.041666666666666,6.454545454545454,7.083333333333332,8.541666666666666,4.083333333333333,5.346153846153847,5.655172413793102,6.4,8.148148148148149,4.548387096774194,8.0,9.464285714285714,5.5151515151515165,6.161290322580645,8.235294117647058,9.529411764705884,6.848484848484849,6.0,4.9,5.514285714285713,8.157894736842103,6.75,6.0625,6.451612903225807,11.741935483870966,5.34375,9.261904761904765,7.365853658536586,5.341463414634147,4.769230769230768,6.175,8.076923076923077
South Carolina,FIPS:45,5.591463414634147,6.469325153374232,7.3630573248407645,9.0,3.008849557522124,6.7391304347826075,6.2514792899408285,8.106382978723406,6.610591900311526,8.497005988023952,7.896341463414633,9.286144578313252,5.414285714285715,5.686440677966102,4.648809523809524,4.076923076923077,7.756838905775076,4.918429003021148,6.265625,7.529761904761906,5.570200573065903,1.5091463414634143,1.8132183908045976,7.257309941520468,6.1813031161473075,3.3498622589531677,6.3839779005524875,5.5421348314606735,8.068965517241379,7.870689655172414,8.886627906976743,7.424324324324324,4.8429752066115705,4.897435897435898,3.0260115606936417,4.8273972602739725,4.8694444444444445,5.302857142857143,7.581967213114754,5.1688654353562,9.202279202279202,6.752161383285303,8.99702380952381,7.6740331491712706,6.817365269461077
South Dakota,FIPS:46,1.1606425702811245,1.1912350597609562,1.03125,2.7794117647058822,10.006872852233675,8.11111111111111,5.408783783783784,5.038732394366197,3.129963898916968,2.833333333333333,2.5526315789473686,3.2509960159362548,0.9348659003831418,2.0153846153846158,3.3410852713178296,6.407272727272727,6.162068965517242,3.6725352112676055,5.5053003533568905,5.350364963503648,4.068840579710145,2.6840148698884763,2.877394636015325,2.871900826446281,1.954732510288066,1.2995951417004048,1.8081632653061224,4.984615384615385,5.32841328413284,4.594890510948906,3.960573476702509,6.072727272727272,5.197132616487456,2.947565543071161,0.8582375478927203,1.5316455696202531,1.0,3.7836734693877547,4.302040816326532,4.600806451612904,6.101123595505617,8.283636363636363,5.992700729927008,4.455882352941177,4.75
Tennessee,FIPS:47,5.165841584158416,5.167567567567566,11.163588390501321,10.118987341772153,6.83419689119171,7.637532133676093,9.071052631578947,6.623342175066313,4.886543535620053,7.45945945945946,7.472295514511872,9.247422680412368,6.15,7.857142857142858,7.089709762532983,5.699745547073793,7.817204301075269,6.728,8.861035422343324,8.487935656836461,2.9708994708994707,1.3577023498694516,3.3166226912928765,10.17548746518106,8.631016042780749,5.660427807486631,10.31496062992126,9.083989501312336,9.917808219178085,6.7936507936507935,8.594736842105263,8.116216216216216,5.6132315521628495,5.523035230352304,4.5159574468085095,5.558011049723756,5.400544959128065,14.03763440860215,8.994652406417114,7.708333333333332,8.439560439560442,8.114206128133704,5.756373937677053,7.587743732590528,8.863905325443788
