,state_id,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
Maryland,FIPS:24,9.121052631578946,13.550666666666668,9.98333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.012499999999999999,0.28518518518518515,26.6175,6.431578947368421,2.685,1.0702702702702702,0.0,0.0,0.0,0.0,0.0,0.0,0.30416666666666664,1.4322580645161291,4.683333333333333,0.8569444444444445,6.6085714285714285,0.17575757575757575,0.0,0.0,0.0,0.0,0.0,0.14473684210526316,0.18780487804878046,5.769565217391305,4.32127659574468,3.2139534883720926,9.808,0.7902439024390243,0.0,0.0,0.0,0.0,
Massachusetts,FIPS:25,27.467105263157894,44.69500000000001,9.292,0.18730158730158727,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.0,1.23974358974359,7.927173913043479,13.926666666666666,3.510843373493976,6.358227848101267,0.0031746031746031746,0.0,0.0,0.0,0.0,0.43125,0.8513888888888891,10.695945945945946,9.93103448275862,22.066086956521737,11.274725274725276,2.359036144578313,0.06538461538461537,0.0,0.0,0.0,0.0,0.0,0.03707865168539326,10.187037037037035,14.96116504854369,8.455102040816328,23.75242718446602,2.641489361702128,0.0,0.0,0.0,0.0,
Michigan,FIPS:26,18.403553299492387,20.610362694300516,5.28932584269663,2.1453947368421056,0.03828125,0.0,0.0,0.0,0.0,0.47323943661971835,5.315822784810126,6.572093023255813,21.928855721393038,18.251219512195124,10.46685393258427,9.405714285714286,0.1389937106918239,0.0,0.0,0.0,0.0,0.1695187165775401,2.154268292682927,25.941062801932368,15.915979381443298,9.840186915887852,7.2792079207920795,1.1718085106382978,0.043455497382198956,0.0,0.0,0.0,0.0,0.6900552486187845,4.134358974358975,27.953881278538812,16.171138211382114,16.639366515837104,7.719911504424779,14.169902912621358,0.0,0.0,0.0,0.0,
Minnesota,FIPS:27,5.595348837209302,6.5851851851851855,6.217924528301886,0.6816216216216215,0.010365853658536586,0.0,0.0,0.0,0.0,0.04836956521739131,1.9589887640449437,12.060309278350514,5.793103448275862,8.877433628318585,6.65752688172043,1.8414364640883976,0.01647058823529412,0.0,0.0,0.0,0.0,0.012222222222222223,5.315736040609138,14.967142857142859,10.425321888412018,5.01265306122449,4.53013698630137,0.7743169398907103,0.4917098445595855,0.0,0.0,0.0,0.0,1.7790575916230364,3.4008888888888893,7.209274193548387,9.751908396946565,15.570881226053642,10.212096774193547,16.2639846743295,0.0,0.0,0.0,0.0,
Mississippi,FIPS:28,0.004347826086956522,1.7374999999999998,0.20757575757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13010752688172042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011904761904761906,0.20930232558139536,0.0,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3132530120481927,1.0144927536231885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Missouri,FIPS:29,0.5208494208494208,6.0673400673400675,2.743312101910828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04791666666666667,0.8465838509316771,1.9782051282051283,1.0239202657807307,0.05942857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8842105263157896,1.0534313725490199,0.08690095846645368,0.3134408602150538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.095583596214511,1.5434782608695652,1.059550561797753,0.4192982456140351,1.5469767441860462,0.0,0.0,0.0,0.0,
Montana,FIPS:30,11.30928961748634,7.1801169590643275,2.1875,3.3680555555555554,0.19206349206349205,0.0,0.0,0.0,0.0,0.15098039215686276,7.428571428571429,13.747395833333334,6.411557788944724,1.846766169154229,4.096153846153846,2.6731843575418996,0.9800000000000001,0.0,0.0,0.0,0.11875,2.6205882352941177,2.3108490566037734,17.992924528301888,9.790497737556562,11.986854460093896,8.244623655913978,2.522727272727273,0.82,0.011560693641618497,0.0,0.0,0.9086021505376344,2.5416666666666665,8.673399014778324,20.36350710900474,7.588260869565218,22.365178571428572,9.636138613861386,13.075897435897437,0.10493827160493827,0.0,0.0,0.0,
Nebraska,FIPS:31,1.7061728395061726,6.977018633540372,0.6076923076923076,0.46434782608695646,1.1457765667574933,0.0,0.0,0.0,0.0,0.00030581039755351685,3.3869565217391306,8.083266932270917,4.005038759689922,7.982470119521911,3.87421052631579,1.8823863636363634,0.32857142857142857,0.0,0.0017964071856287425,0.0017142857142857146,0.014285714285714289,0.22153846153846155,1.8858585858585857,3.0651162790697675,6.635602094240838,6.39003984063745,0.7748603351955307,1.2532934131736528,1.4076023391812864,0.0022988505747126436,0.0,0.0005780346820809249,0.004117647058823529,0.318562874251497,0.7818181818181817,5.444571428571428,7.848108108108109,9.582872928176796,2.72093023255814,7.863742690058478,0.001257861635220126,0.0,0.0,0.0,
Nevada,FIPS:32,0.3474576271186441,1.3698275862068967,1.0466666666666666,0.892920353982301,0.2515463917525773,0.0,0.0,0.0,0.0,0.0,6.098130841121495,8.885294117647058,9.786170212765958,3.447413793103448,4.471153846153846,1.1010416666666665,0.0020833333333333333,0.0,0.0,0.0,0.013392857142857142,0.09175257731958764,1.665,5.156626506024097,18.020238095238096,4.984090909090909,2.7312499999999997,0.9989583333333333,0.41929824561403506,0.19904761904761903,0.0,0.0,0.274468085106383,0.07419354838709677,0.42743362831858406,1.189922480620155,2.2068627450980394,3.8384,8.633663366336634,0.56,0.11287128712871287,0.0,0.0,0.0,
New Hampshire,FIPS:33,26.742666666666665,38.411842105263155,8.17142857142857,5.160416666666666,0.07446808510638298,0.0,0.0,0.004081632653061225,0.0,0.34444444444444444,0.28297872340425534,6.454761904761905,8.417647058823531,14.293650793650796,4.918518518518518,4.96530612244898,0.4444444444444444,0.14375000000000002,0.0,0.0,0.0,1.1295454545454546,2.5530612244897957,27.544776119402986,11.816176470588234,32.93780487804878,20.119672131147546,11.161111111111113,1.3106382978723405,0.11739130434782609,0.0,0.0,0.006382978723404255,0.07608695652173914,2.1941176470588237,26.405797101449277,17.039999999999996,19.755384615384617,31.579411764705878,5.680392156862746,0.011764705882352941,0.01702127659574468,0.0,0.0,
New Jersey,FIPS:34,10.47816091954023,12.341269841269842,12.15263157894737,0.08793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03214285714285715,18.367592592592594,4.473972602739726,2.0107692307692306,0.38135593220338987,0.0,0.0,0.0,0.0,0.0,0.0,0.46557377049180326,2.6216666666666666,5.411940298507463,4.852525252525252,8.605882352941178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001724137931034483,7.9411764705882355,7.725,4.66969696969697,19.717721518987343,2.801612903225806,0.0,0.0,0.0,0.0,
New Mexico,FIPS:35,7.6985981308411215,5.529113924050632,0.9848605577689243,0.5706959706959708,0.18732394366197183,0.005847953216374269,0.008403361344537815,0.0,0.0,0.09770114942528736,2.068122270742358,8.12560553633218,2.995731707317073,1.7206434316353887,0.21675257731958766,1.1160804020100503,0.187378640776699,0.0,0.0,0.0,0.0,0.0,0.5523809523809524,1.6981481481481482,6.7356020942408374,1.3122857142857143,0.6742209631728046,2.248958333333333,0.07247386759581884,0.0,0.0,0.0,0.0,0.05953947368421053,0.10541237113402062,0.3320754716981132,0.7547738693467336,1.1106194690265487,0.4489675516224189,0.06125,0.010109289617486339,0.0,0.0,0.0,
New York,FIPS:36,21.10622568093385,34.154307116104874,10.142666666666667,1.438181818181818,0.0,0.0,0.0,0.0,0.0,0.14834437086092714,0.5197368421052632,3.4168604651162795,15.846311475409836,14.0978813559322,1.517616580310881,6.248571428571428,0.0281437125748503,0.0,0.0,0.0,0.0,0.6666666666666667,9.432978723404256,24.872888888888887,12.842792792792794,20.278358208955222,23.820093457943926,1.315217391304348,0.034972677595628415,0.0,0.0,0.0,0.0,0.002105263157894737,2.201129943502825,27.613362068965518,19.77937743190661,17.803673469387753,26.201486988847588,4.890610328638499,0.014772727272727272,0.0,0.0,0.0,
North Carolina,FIPS:37,0.3492753623188406,8.571653543307084,0.21129032258064517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,6.589690721649485,2.6453125,0.3,0.10480769230769231,0.06989247311827956,0.0,0.0,0.0,0.0,0.0,0.0,0.17628865979381445,6.175510204081633,0.12453987730061353,1.399009900990099,0.15319148936170213,0.01847826086956522,0.0,0.0,0.0,0.0,0.032478632478632474,0.006060606060606061,4.642222222222222,4.520588235294118,0.2913793103448276,2.850434782608695,0.11370967741935482,0.0,0.0,0.0,0.0,
North Dakota,FIPS:38,5.235185185185185,6.281034482758621,2.0365384615384614,0.9931818181818183,0.7452380952380953,0.0,0.0075,0.0,0.0,0.027500000000000004,0.6795454545454546,8.944444444444441,3.5898734177215195,4.67536231884058,2.1839285714285714,1.5772727272727272,0.06808510638297872,0.0,0.0,0.0,0.0,0.13863636363636364,7.6525423728813555,18.483333333333334,10.369444444444445,4.988372093023256,5.018181818181818,1.5189655172413792,0.0,0.0,0.0,0.0,0.0,0.1829787234042553,3.3187499999999996,6.382608695652173,3.8487804878048784,7.326470588235295,16.588764044943822,4.3275,0.0,0.0,0.0,0.0,
Ohio,FIPS:39,12.548387096774194,16.716800000000003,6.697701149425288,0.06285714285714286,0.0,0.0,0.0,0.0,0.0,0.01,0.41216216216216217,0.5000000000000001,7.11981981981982,8.516346153846154,1.8031578947368423,2.4779999999999998,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.5142857142857142,6.523584905660378,4.922857142857143,2.1761061946902656,4.541121495327102,0.7562500000000001,0.0,0.0,0.0,0.0,0.0,0.00202020202020202,0.08265306122448979,8.764166666666666,9.558536585365854,5.79059829059829,6.5697478991596645,2.124271844660194,0.0,0.0,0.0,0.0,
Oklahoma,FIPS:40,0.6986486486486487,3.1433333333333335,1.9931818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.9195121951219513,0.7201923076923076,0.0,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29846153846153844,1.5254545454545456,0.0047169811320754715,0.0,0.14285714285714285,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.3075949367088608,0.0296,0.08076923076923077,0.0,0.03787878787878788,0.0,0.0,0.0,0.0,
Oregon,FIPS:41,0.44155844155844154,0.5306569343065694,0.32142857142857145,0.6960264900662252,0.005970149253731343,0.0,0.0,0.0,0.002824858757062147,0.06521739130434782,1.2977443609022556,8.39777777777778,2.9696551724137934,1.0476821192052979,1.9627737226277375,0.49172932330827074,0.10220588235294117,0.03355704697986577,0.0,0.0,0.019553072625698324,0.3068181818181818,1.268702290076336,11.137857142857142,16.3112676056338,5.443076923076923,3.4074380165289258,0.9833333333333334,0.18294573643410852,0.02158273381294964,0.0,0.0,0.08043478260869565,0.5071428571428571,1.5840579710144924,3.0416666666666665,1.962,7.622012578616353,3.003973509933775,0.9118881118881119,0.0,0.019209039548022597,0.0,0.0,
Pennsylvania,FIPS:42,14.506060606060608,13.70711111111111,10.55310734463277,1.222047244094488,0.0,0.0,0.0,0.0,0.0,0.09732142857142856,0.08859060402684563,0.6943661971830986,17.20534759358289,7.321714285714284,0.7779005524861877,2.3398809523809527,0.010759493670886076,0.0,0.0,0.0,0.0,0.012269938650306749,1.551149425287356,8.644886363636363,6.2821621621621615,6.700444444444444,13.814044943820223,0.2761363636363636,0.029940119760479042,0.0,0.0,0.0,0.0,0.005844155844155844,0.46687116564417175,10.480319148936168,9.721808510638299,9.17185628742515,14.391397849462367,4.367682926829269,0.0006666666666666668,0.0,0.0,0.0,
Rhode Island,FIPS:44,26.2,39.577777777777776,16.75,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,9.900000000000002,13.357142857142856,2.784615384615385,5.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0071428571428571435,4.254545454545454,12.342857142857142,17.2125,9.311764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.818181818181819,17.623809523809523,4.6000000000000005,18.676190476190477,3.6409090909090907,0.0,0.0,0.0,0.0,
South Carolina,FIPS:45,0.0,1.4045454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487179487179487,0.05714285714285714,0.03823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879310344827587,0.0,0.38260869565217387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7937500000000001,1.2657142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
South Dakota,FIPS:46,3.842922374429224,5.017511520737328,2.2140350877192985,0.12962962962962962,3.12948717948718,0.0,0.0,0.0,0.0,0.0033707865168539327,4.377040816326531,15.879523809523809,3.9381165919282513,5.754368932038836,5.6555,1.521604938271605,0.014102564102564105,0.0,0.0,0.0,0.0,0.06629213483146068,5.541904761904762,11.56292682926829,9.53103448275862,4.507142857142857,5.5214285714285705,2.5574193548387094,0.6283870967741936,0.0,0.0,0.0,0.0,0.08881987577639751,1.0952380952380953,6.8710659898477155,4.086729857819905,15.676442307692307,11.611538461538462,15.7973544973545,0.0,0.0,0.0,0.0,
