,state_id,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
Michigan,FIPS:26,16.73121387283237,8.00397727272727,28.217777777777766,42.96779661016949,57.13428571428572,62.20333333333333,67.76815642458101,66.9662857142857,64.7828729281768,48.9783625730994,41.71988636363636,35.954385964912284,22.790751445086702,25.26686046511628,35.7606936416185,40.7542372881356,55.38531073446328,64.49213483146067,70.33236994219654,70.88068181818181,63.594767441860455,51.59771428571428,42.80532544378698,25.745348837209306,25.614792899408283,29.818857142857148,30.549142857142854,47.039548022598865,52.98953488372094,65.01976744186047,68.35952380952382,65.44057142857143,62.76551724137931,52.70473372781066,34.917441860465125,21.398255813953487,20.102857142857143,23.068571428571428,29.269942196531787,35.14395604395604,59.97643678160918,64.97428571428571,70.47078651685393,69.71279069767441,62.69141104294479
Minnesota,FIPS:27,13.704,5.535955056179776,30.423728813559322,44.539548022598865,54.381920903954814,64.70674157303371,69.58793103448275,66.15944444444446,63.882122905027934,47.96306818181818,37.28628571428572,25.68034682080925,12.944632768361581,19.49774011299435,35.373295454545456,42.433898305084746,56.61058823529412,65.50454545454545,69.49942857142857,68.5582857142857,61.09942196531792,48.46551724137931,40.379885057471256,15.711864406779661,15.088268156424586,24.148587570621466,28.062146892655374,44.35706214689265,53.5281767955801,64.97727272727273,69.22011173184357,64.26101694915255,61.44135802469136,47.445505617977524,27.785474860335196,13.651704545454544,10.491954022988503,8.89438202247191,27.402857142857147,32.677528089887645,61.09310344827587,67.02774566473988,69.72931034482761,67.91117647058823,59.41746031746032
Mississippi,FIPS:28,43.53,41.17349397590361,57.26455696202533,67.0,72.49036144578314,79.42962962962962,83.05000000000003,80.28170731707317,76.3,66.595,59.3171052631579,56.163291139240506,43.603846153846156,50.46375000000001,60.15064935064933,65.06708860759493,70.7310810810811,80.45616438356164,82.74864864864864,82.29594594594595,79.25200000000002,69.47066666666666,58.17162162162162,49.49436619718311,52.71842105263158,56.66621621621622,59.90821917808219,67.44666666666667,70.47647058823529,76.85147058823529,81.5909090909091,79.70140845070424,74.90563380281691,66.6417910447761,56.95507246376812,46.715384615384615,39.97258064516128,56.37377049180329,56.99310344827586,59.396428571428565,76.0114754098361,80.94727272727273,82.03269230769232,80.53833333333333,79.27272727272727
Missouri,FIPS:29,30.68263888888889,25.30915492957747,44.14551724137931,57.336301369863,64.77310344827586,74.3006993006993,77.49583333333334,73.54896551724137,71.59586206896552,57.69420289855073,48.456338028169014,42.0448275862069,30.36482758620689,38.23591549295774,49.976315789473674,57.03245033112582,62.60536912751679,76.98027210884355,78.17465753424658,76.86447368421055,71.68881578947371,62.165068493150685,50.531081081081076,31.859183673469392,34.73401360544217,44.27682119205298,47.87987012987013,57.92266666666668,63.86433566433566,73.4734693877551,78.81733333333334,72.15816993464051,70.34400000000001,58.87124183006536,45.78666666666667,33.812666666666665,27.57006802721089,34.54635761589404,43.45986394557824,47.544055944055955,72.52260273972605,77.4972602739726,78.29054054054055,76.67697368421055,71.23943661971829
Montana,FIPS:30,26.233707865168537,28.09771428571429,39.04505494505496,41.86611111111111,48.86977401129944,62.834366197183094,64.59433427762039,64.63920454545455,56.22792022792023,47.62492836676218,29.360000000000007,23.80056818181818,24.697752808988767,33.220224719101125,36.31784702549575,44.65965417867435,49.702312138728324,60.73534482758621,64.21560693641618,62.98187134502924,53.512181303116144,43.6625352112676,38.61350574712644,15.023699421965315,16.193586005830902,25.644000000000005,36.041228070175436,40.93602305475504,51.007163323782244,58.78211143695016,69.84853801169592,64.62639296187683,54.145244956772345,41.5045045045045,31.03372093023256,21.601739130434783,24.251162790697673,14.219373219373221,29.494797687861272,38.0149855907781,54.17758620689654,57.3258064516129,65.50088495575221,63.15242424242424,52.44715719063545
Nebraska,FIPS:31,26.87612903225807,25.533974358974362,42.50833333333333,50.356493506493514,56.50254777070064,70.16217948717949,73.57643312101911,70.96602564102565,68.74285714285715,54.37133757961782,40.17434210526315,29.653205128205126,25.67302631578947,34.549006622516565,43.569594594594605,49.87806451612904,57.66912751677854,73.68954248366012,74.53087248322146,71.9087837837838,65.18108108108108,55.30544217687075,44.202040816326544,23.680821917808213,24.713907284768208,35.30201342281879,42.02380952380953,49.735135135135145,57.38716216216216,70.94444444444444,77.04863013698629,69.19720279720279,65.34246575342465,50.969930069930065,39.886896551724135,26.50354609929078,22.76830985915493,21.446808510638302,38.20965517241379,41.316428571428574,64.02028985507246,72.50579710144928,73.75629629629628,71.08091603053434,65.82439024390243
Nevada,FIPS:32,36.81989247311828,41.54919786096257,45.884153005464476,45.72707182320442,53.35500000000001,68.42486486486486,68.09060773480664,70.11758241758243,63.82471910112359,54.19502762430939,34.11166666666667,29.27796610169491,30.026256983240234,37.34636871508379,42.072222222222216,48.21413043478261,52.871111111111105,67.17722222222223,71.06271186440678,69.72471264367815,60.00677966101696,50.92372881355932,41.91885714285714,28.950602409638556,27.64970414201184,36.207514450867045,43.65287356321839,44.643274853801174,54.55730994152047,65.60535714285714,73.64709302325579,71.16863905325444,59.212650602409646,48.20116279069768,42.6242774566474,33.73333333333333,37.14310344827586,31.683236994219648,37.30526315789474,47.4702380952381,55.003508771929816,64.55647058823529,74.14941176470589,70.63372093023256,62.281707317073185
New Hampshire,FIPS:33,15.308695652173913,8.634090909090908,24.497727272727275,41.37045454545454,59.43953488372093,61.03409090909091,67.76363636363637,68.59375,63.76666666666667,46.02272727272728,40.51860465116279,35.86976744186047,23.40697674418605,25.946511627906972,35.665909090909096,41.03488372093023,55.28837209302326,63.70799999999999,69.68367346938777,69.22156862745098,61.54468085106382,48.5382978723404,38.43125,25.28333333333333,25.67307692307692,26.625,25.695744680851067,46.16734693877551,52.42941176470589,63.54528301886792,67.59056603773585,65.2076923076923,63.13,54.322,35.304,20.09607843137255,18.9843137254902,27.202,30.779591836734692,38.576,57.777551020408154,62.33921568627452,70.77254901960784,70.15918367346939,61.96170212765958
New Jersey,FIPS:34,27.3,21.393939393939394,35.41935483870968,51.26666666666666,65.9121212121212,70.18181818181819,75.325,74.36176470588236,70.40857142857143,54.102941176470594,49.14411764705883,47.54242424242424,30.95,35.13225806451614,46.47575757575758,50.441176470588246,59.98787878787879,70.50909090909089,76.9875,76.76764705882353,69.53333333333333,56.35625,46.36060606060606,35.92424242424242,35.68181818181817,39.49090909090909,38.27741935483871,55.65454545454545,59.66562500000001,70.27941176470588,75.35151515151514,71.72500000000002,68.24411764705881,60.26666666666667,43.90645161290324,32.893548387096764,28.45625,38.50322580645161,37.88125,47.39032258064516,64.96451612903226,69.95806451612904,76.140625,76.884375,70.02580645161291
New Mexico,FIPS:35,34.110204081632645,39.290476190476205,45.790277777777774,50.480272108843536,55.88680555555556,69.24761904761905,70.58503401360544,70.97191780821919,66.82042253521126,55.33909090909091,41.378688524590174,34.01231884057971,32.371942446043164,40.03985507246377,45.97971014492754,50.17164179104478,57.33663366336635,71.16715328467154,75.05,68.09848484848484,64.2860465116279,57.57333333333333,45.00984848484848,36.191538461538464,35.261481481481475,42.54817518248176,49.19130434782608,51.427067669172935,58.08384615384616,70.85522388059702,72.5720930232558,69.05937499999999,64.56165413533834,54.478947368421046,48.56615384615385,37.3125,35.948507462686564,39.38970588235294,45.238518518518504,53.41521739130435,63.590370370370366,72.11363636363636,73.22446043165469,71.25147058823529,64.81666666666668
