,state_id,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
North Dakota,FIPS:38,,,,,7.09,8.13,,,,,,,,,,6.296,4.547445255474453,5.649635036496352,7.613636363636362,4.0,5.7214285714285715,2.7443609022556394,2.620967741935484,3.009523809523808,1.912280701754386,1.5043478260869565,1.5862068965517242,3.0,3.044117647058824,4.934306569343065,3.1347517730496453,5.525925925925926,4.697841726618705,0.746268656716418,1.043103448275862,1.4166666666666667,0.7350427350427351,1.5818181818181818,4.278260869565218,1.7844827586206895,4.496296296296296,8.071428571428571,5.170731707317073,3.3203125,3.5772357723577235
Ohio,FIPS:39,,,,,45.69000000000001,54.95,58.155,39.125,45.315,3.85,,,,,,8.842490842490843,8.94927536231884,5.454212454212454,6.992727272727272,8.187943262411348,7.020905923344947,5.746478873239437,3.9855595667870034,7.496153846153848,9.976653696498056,4.892307692307694,8.851405622489963,8.333333333333334,10.804054054054054,6.123287671232878,8.746575342465754,5.4618055555555545,4.4440677966101685,7.51864406779661,7.326530612244896,4.665354330708661,5.811764705882353,10.437735849056605,6.625925925925926,7.074733096085409,8.976430976430976,9.49655172413793,5.606060606060606,8.879084967320262,7.964664310954063
Oklahoma,FIPS:40,,,,5.529999999999999,6.445,9.52,11.32,9.885,9.665,7.99,,,,,,7.1878980891719735,6.609427609427607,4.702614379084968,5.434640522875817,4.454545454545454,5.283870967741937,2.662420382165605,2.1961414790996785,2.172794117647059,3.5632653061224486,2.668831168831169,2.9177215189873418,7.943573667711599,5.568253968253968,3.559105431309904,4.169278996865203,8.028846153846152,4.039867109634551,4.39672131147541,0.5161290322580645,1.4773519163763067,0.8164556962025317,5.061371841155236,2.736842105263158,3.3815789473684217,5.986970684039087,4.953947368421051,4.5288135593220336,5.696666666666666,5.559782608695652
Oregon,FIPS:41,,,,4.8839999999999995,6.651999999999999,10.992,11.824000000000002,11.325999999999999,6.366666666666667,3.7960000000000003,,,,,15.992467043314502,7.108614232209737,4.408450704225352,4.398809523809524,2.670611439842209,0.5525291828793775,2.591549295774648,17.697211155378486,11.95703125,12.810699588477366,10.577235772357724,16.274900398406373,17.48722986247544,14.0,5.846613545816733,4.579591836734694,0.1676190476190476,0.7823529411764706,4.3293413173652695,7.402414486921527,15.950191570881223,7.379721669980119,14.22992700729927,8.588122605363985,10.247104247104248,11.127102803738318,2.875,3.343873517786561,0.12815533980582525,0.6468253968253969,2.1142857142857143
Pennsylvania,FIPS:42,,,,,4.33,,,4.86,,,,,,,4.7557003257328985,7.254716981132076,10.443365695792881,7.075,7.382352941176473,7.095092024539879,5.984615384615385,6.919003115264799,4.162650602409639,8.728155339805825,9.075987841945286,5.263636363636363,9.0,8.347181008902076,10.549848942598189,7.454819277108434,9.25609756097561,7.586102719033233,4.407738095238095,7.275757575757575,5.156923076923077,5.332278481012659,6.223333333333334,11.840531561461795,6.20655737704918,7.863636363636362,11.187301587301588,8.797427652733118,9.045016077170418,10.03883495145631,10.996503496503497
Rhode Island,FIPS:44,,,,,5.11,4.93,5.54,5.47,3.98,2.54,,,,,6.454545454545454,7.083333333333332,8.541666666666666,4.083333333333333,5.346153846153847,5.655172413793102,6.4,8.148148148148149,4.548387096774194,8.0,9.464285714285714,5.5151515151515165,6.161290322580645,8.235294117647058,9.529411764705884,6.848484848484849,6.0,4.9,5.514285714285713,8.157894736842103,6.75,6.0625,6.451612903225808,11.741935483870964,5.34375,9.261904761904765,7.365853658536586,5.341463414634147,4.769230769230768,6.175,8.076923076923077
South Carolina,FIPS:45,2.17,2.09,3.296666666666667,4.734999999999999,7.4725,8.682500000000001,8.87,8.575,4.715,2.9566666666666666,1.75,1.79,1.83,3.025,4.648809523809524,4.076923076923077,7.756838905775076,4.918429003021148,6.265625,7.529761904761906,5.570200573065903,1.5091463414634143,1.8132183908045976,7.257309941520468,6.181303116147308,3.349862258953168,6.383977900552488,5.5421348314606735,8.068965517241379,7.870689655172414,8.886627906976743,7.424324324324324,4.8429752066115705,4.897435897435898,3.0260115606936417,4.8273972602739725,4.8694444444444445,5.302857142857143,7.581967213114754,5.1688654353562,9.202279202279202,6.752161383285303,8.99702380952381,7.6740331491712706,6.817365269461077
South Dakota,FIPS:46,,,,,3.64,6.093333333333334,6.8175,6.0325,5.47,,,,,,3.3410852713178296,6.407272727272727,6.162068965517242,3.6725352112676055,5.5053003533568905,5.350364963503648,4.068840579710145,2.6840148698884763,2.877394636015325,2.871900826446281,1.954732510288066,1.2995951417004048,1.8081632653061224,4.984615384615385,5.32841328413284,4.594890510948908,3.960573476702509,6.072727272727272,5.197132616487456,2.947565543071161,0.8582375478927203,1.5316455696202531,1.0,3.7836734693877534,4.302040816326532,4.600806451612904,6.101123595505617,8.283636363636363,5.992700729927008,4.455882352941177,4.75
Tennessee,FIPS:47,0.0,,0.0,5.0744444444444445,6.306,7.089,7.1160000000000005,6.36,5.477777777777778,3.81,,,,,7.089709762532983,5.699745547073793,7.817204301075269,6.728,8.861035422343324,8.487935656836461,2.9708994708994707,1.3577023498694516,3.3166226912928765,10.17548746518106,8.631016042780749,5.660427807486631,10.31496062992126,9.083989501312336,9.917808219178085,6.7936507936507935,8.594736842105263,8.116216216216216,5.6132315521628495,5.523035230352304,4.5159574468085095,5.558011049723756,5.400544959128065,14.03763440860215,8.994652406417114,7.708333333333332,8.439560439560442,8.114206128133704,5.756373937677053,7.5877437325905275,8.863905325443788
Texas,FIPS:48,2.6675,4.41375,4.1677777777777765,6.574838709677419,7.332352941176469,8.250555555555557,10.316923076923075,10.53257142857143,8.808529411764708,6.690344827586207,3.99,3.539565217391304,3.0619047619047626,4.515714285714286,4.78,6.775,7.37,5.079,2.359,7.8210000000000015,3.926,1.236,4.232,3.564,4.1080000000000005,2.469,3.714,4.015,4.1610000000000005,5.088,3.045,6.484,3.325,2.165,1.882,4.745,1.911,4.755,2.5780000000000003,2.263,2.883,2.972,3.479,3.254,10.703
Utah,FIPS:49,,,,,,9.913333333333332,8.67,9.02,6.2733333333333325,,,,,,6.9537953795379535,7.1650485436893225,6.875838926174498,1.7986577181208054,1.9642857142857144,3.478827361563518,6.0693069306930685,4.652027027027027,4.95578231292517,7.094405594405594,10.81184668989547,7.961937716262977,5.143459915611814,5.356828193832599,2.7381974248927037,0.8138528138528138,3.7860262008733625,3.0387931034482767,5.317596566523606,1.2920353982300885,2.079497907949791,2.3389830508474576,3.780590717299578,3.8464912280701764,5.6008968609865475,4.004255319148936,4.01304347826087,0.2826086956521739,2.6205357142857144,2.7982456140350878,0.5760368663594471
Vermont,FIPS:50,,,,,,,,,,,,,,,7.76056338028169,6.95945945945946,7.756410256410255,6.038461538461537,8.355263157894736,7.3417721518987324,6.069767441860465,7.590361445783132,6.882352941176473,10.455696202531646,7.348837209302325,6.956043956043956,7.383720930232557,10.16279069767442,13.438202247191011,11.808510638297873,8.565217391304348,6.8888888888888875,4.6923076923076925,7.840909090909091,8.2125,8.061728395061728,5.647058823529411,8.283950617283951,7.444444444444445,12.059523809523812,6.149425287356322,7.023255813953488,7.511627906976744,8.090909090909092,7.036585365853658
Virginia,FIPS:51,,,,,,,,,,,,,,,5.274436090225564,5.632727272727273,12.420454545454545,7.153284671532846,8.334545454545454,5.761363636363638,6.66542750929368,3.602941176470588,2.967741935483871,6.83587786259542,8.772549019607844,2.7949640287769784,6.322222222222222,8.38768115942029,10.670175438596491,6.014388489208633,6.366782006920415,7.200704225352112,4.043010752688172,5.857651245551603,3.722419928825623,2.8464285714285715,5.630434782608695,8.214285714285714,6.8713235294117645,5.7813620071684575,9.884210526315787,8.492857142857142,8.070671378091872,9.020338983050848,10.209558823529411
Washington,FIPS:53,,,,5.553333333333334,6.57,9.4275,10.6725,8.464000000000002,4.6033333333333335,0.59,,,,,14.552016985138009,4.87527352297593,4.6177777777777775,5.613839285714287,3.3931034482758617,1.2017738359201773,5.002252252252252,16.58202247191011,14.424050632911394,11.565420560747665,7.111856823266219,13.080188679245285,17.493273542600893,12.772321428571427,7.304147465437786,4.093023255813954,0.13186813186813187,0.6474654377880185,3.807606263982103,7.953917050691245,16.06896551724138,9.43155452436195,15.891705069124427,10.218961625282168,8.88558352402746,12.154929577464788,2.7122969837587005,4.569086651053865,0.7676537585421412,1.4014084507042253,5.33578431372549
West Virginia,FIPS:54,,,,,,72.81,,,,,,,,,7.648148148148147,8.114035087719298,14.241071428571427,7.649122807017544,8.236842105263158,8.290598290598291,4.745614035087719,5.230769230769232,4.927272727272729,9.482142857142858,13.207207207207205,5.192660550458716,9.927927927927929,11.694444444444445,11.330508474576273,7.277310924369748,10.276785714285714,6.793103448275862,4.389830508474576,6.844827586206898,5.297297297297297,4.514018691588785,5.9818181818181815,12.383928571428573,9.605504587155963,8.189189189189191,10.957983193277311,10.843478260869565,8.054545454545455,10.1875,12.147058823529413
Wisconsin,FIPS:55,,,,,,,,,,,,,,,7.439189189189189,6.13968253968254,7.486803519061582,8.060975609756097,7.970326409495549,8.127596439169139,8.7,5.5271084337349405,4.0030674846625764,6.3819444444444455,6.4206896551724135,3.2039473684210527,7.67457627118644,9.57361963190184,9.082111436950148,9.430678466076694,7.5830903790087465,7.3372434017595305,3.828488372093023,7.948948948948949,3.8652694610778453,2.543130990415336,3.4984709480122325,5.072327044025157,2.548780487804878,5.77456647398844,9.284182305630027,7.209239130434782,5.652892561983472,8.02754820936639,7.881690140845071
Wyoming,FIPS:56,,,,,,,,,12.74,,,,,,7.2354570637119116,7.17174515235457,7.654494382022473,2.7795698924731185,2.6611570247933884,2.9700272479564034,5.809264305177113,5.758713136729223,3.7288135593220337,6.529411764705883,5.5321637426900585,6.377906976744188,6.857142857142858,9.148459383753499,6.4808743169398895,4.1287671232876715,3.722371967654986,3.669398907103825,6.772222222222222,3.643454038997215,5.59475218658892,5.0,4.242937853107344,5.372549019607844,6.076487252124647,6.4364161849710975,8.53168044077135,5.516666666666668,4.182072829131653,3.248603351955308,1.5753012048192772
